GeneID,Symbol,Description,baseMean,log2FoldChange,lfcSE,pvalue,padj
101928841,LOC101928841,replaced by ID 113622,43.54385272896987,0.03218647785676946,0.1333313541891673,0.5814739367125654,0.8531762118926178
113622,ADPRHL1,ADP-ribosylhydrolase like 1,40.53353656840001,0.10167907283119491,0.168535983462017,0.13877962243741465,0.494499362626604
55208,DCUN1D2,defective in cullin neddylation 1 domain containing 2,534.0638169905009,0.04319168240444122,0.12902164787880818,0.5161242190651083,0.823467393110002
55002,TMCO3,transmembrane and coiled-coil domains 3,2929.8061416396818,-0.021397440993115042,0.08261401777250928,0.7512585281123869,0.9207552851214128
7027,TFDP1,transcription factor Dp-1,2012.7665593615084,-0.10130632846997427,0.10144554572198888,0.18465379347178865,0.5665322488791988
348013,TMEM255B,transmembrane protein 255B,138.49252826024278,0.01840913191713935,0.11351456467174838,0.7955747672411968,0.9349062890022555
650669,GAS6-AS1,GAS6 antisense RNA 1,545.9397105171525,0.10853236054865481,0.10136773530002302,0.1581832309844575,0.5291388369342047
2621,GAS6,growth arrest specific 6,5535.78334921386,0.16000977498338492,0.09182450447247989,0.03349296815182161,0.23178513821171678
100506394,GAS6-DT,GAS6 divergent transcript,181.91354944593027,0.29588819220534446,0.1752382636966419,0.01023818878489883,0.10748643935964099
100861555,SWINGN,SWI/SNF complex interacting GAS6 enhancer non-coding RNA,83.17012033888449,0.085224273485742,0.14262020391556346,0.2481864518064573,0.6328254351964232
105377806,LOC105377806,NA,138.62540357528783,0.030010381242138784,0.13031771335748632,0.6243769110715882,0.8742614224000652
100507747,C13orf46,chromosome 13 open reading frame 46,55.26398062315484,-0.016706044355703196,0.12984691652838778,0.7728971852437034,0.9269749446062818
22821,RASA3,RAS p21 protein activator 3,1383.8872867119428,-0.02321706078423375,0.08343950132200123,0.732539310966982,0.9152198701920677
8881,CDC16,cell division cycle 16,1648.0181351136396,-0.050787946807518275,0.08149974877928091,0.45054395384961304,0.7872119442989765
105370384,LOC105370384,uncharacterized LOC105370384,59.034513157737656,0.05869751179771584,0.1390101308911171,0.3620682806858684,0.7320603645326913
65110,UPF3A,UPF3A regulator of nonsense mediated mRNA decay,1473.4154160276448,0.02657206974685255,0.09293592981935946,0.7111553546474165,0.9070927994130737
283489,CHAMP1,chromosome alignment maintaining phosphoprotein 1,929.7256392407285,-0.07611979736569148,0.100203612323217,0.3088217182060602,0.6849362788000001
